 0.0  0.34907E-01  0.00000E+00
 0.0  0.69813E-01  0.00000E+00
 0.0  0.10472E+00  0.00000E+00
 0.0  0.13963E+00  0.00000E+00
 0.0  0.17453E+00  0.00000E+00
 0.0  0.20944E+00  0.00000E+00
 0.0  0.24435E+00  0.00000E+00
 0.0  0.27925E+00  0.00000E+00
 0.0  0.31416E+00  0.00000E+00
 0.0  0.34907E+00  0.00000E+00
 0.0  0.38397E+00  0.00000E+00
 0.0  0.41888E+00  0.00000E+00
 0.0  0.45379E+00  0.00000E+00
 0.0  0.48869E+00  0.00000E+00
 0.0  0.52360E+00  0.00000E+00
 0.0  0.55851E+00  0.00000E+00
 0.0  0.59341E+00  0.00000E+00
 0.0  0.62832E+00  0.00000E+00
 0.0  0.66323E+00  0.00000E+00
 0.0  0.69813E+00  0.00000E+00
 0.0  0.73304E+00  0.00000E+00
 0.0  0.76794E+00  0.00000E+00
 0.0  0.80285E+00  0.00000E+00
 0.0  0.83776E+00  0.00000E+00
 0.0  0.87266E+00  0.00000E+00
 0.0  0.90757E+00  0.00000E+00
 0.0  0.94248E+00  0.00000E+00
 0.0  0.97738E+00  0.00000E+00
 0.0  0.10123E+01  0.00000E+00
 0.0  0.10472E+01  0.00000E+00
 0.0  0.10821E+01  0.00000E+00
 0.0  0.11170E+01  0.00000E+00
 0.0  0.11519E+01  0.00000E+00
 0.0  0.11868E+01  0.00000E+00
 0.0  0.12217E+01  0.00000E+00
 0.0  0.12566E+01  0.00000E+00
 0.0  0.12915E+01  0.00000E+00
 0.0  0.13265E+01  0.00000E+00
 0.0  0.13614E+01  0.00000E+00
 0.0  0.13963E+01  0.00000E+00
 0.0  0.14312E+01  0.00000E+00
 0.0  0.14661E+01  0.00000E+00
 0.0  0.15010E+01  0.00000E+00
 0.0  0.15359E+01  0.00000E+00
 0.0  0.15708E+01  0.00000E+00
 0.0  0.16057E+01  0.00000E+00
 0.0  0.16406E+01  0.00000E+00
 0.0  0.16755E+01  0.00000E+00
 0.0  0.17104E+01  0.00000E+00
 0.0  0.17453E+01  0.00000E+00
 0.0  0.17802E+01  0.00000E+00
 0.0  0.18151E+01  0.00000E+00
 0.0  0.18500E+01  0.00000E+00
 0.0  0.18850E+01  0.00000E+00
 0.0  0.19199E+01  0.00000E+00
 0.0  0.19548E+01  0.00000E+00
 0.0  0.19897E+01  0.00000E+00
 0.0  0.20246E+01  0.00000E+00
 0.0  0.20595E+01  0.00000E+00
 0.0  0.20944E+01  0.00000E+00
 0.0  0.21293E+01  0.00000E+00
 0.0  0.21642E+01  0.00000E+00
 0.0  0.21991E+01  0.00000E+00
 0.0  0.22340E+01  0.00000E+00
 0.0  0.22689E+01  0.00000E+00
 0.0  0.23038E+01  0.00000E+00
 0.0  0.23387E+01  0.00000E+00
 0.0  0.23736E+01  0.00000E+00
 0.0  0.24086E+01  0.00000E+00
 0.0  0.24435E+01  0.00000E+00
 0.0  0.24784E+01  0.00000E+00
 0.0  0.25133E+01  0.00000E+00
 0.0  0.25482E+01  0.00000E+00
 0.0  0.25831E+01  0.00000E+00
 0.0  0.26180E+01  0.00000E+00
 0.0  0.26529E+01  0.00000E+00
 0.0  0.26878E+01  0.00000E+00
 0.0  0.27227E+01  0.00000E+00
 0.0  0.27576E+01  0.00000E+00
 0.0  0.27925E+01  0.00000E+00
 0.0  0.28274E+01  0.00000E+00
 0.0  0.28623E+01  0.00000E+00
 0.0  0.28972E+01  0.00000E+00
 0.0  0.29322E+01  0.00000E+00
 0.0  0.29671E+01  0.00000E+00
 0.0  0.30020E+01  0.00000E+00
 0.0  0.30369E+01  0.00000E+00
 0.0  0.30718E+01  0.00000E+00
 0.0  0.31067E+01  0.00000E+00
 0.0  0.31416E+01  0.00000E+00

 0.1  0.34907E-01  0.47202E-01
 0.1  0.69813E-01  0.47317E-01
 0.1  0.10472E+00  0.47510E-01
 0.1  0.13963E+00  0.47781E-01
 0.1  0.17453E+00  0.48131E-01
 0.1  0.20944E+00  0.48563E-01
 0.1  0.24435E+00  0.49079E-01
 0.1  0.27925E+00  0.49680E-01
 0.1  0.31416E+00  0.50370E-01
 0.1  0.34907E+00  0.51152E-01
 0.1  0.38397E+00  0.52031E-01
 0.1  0.41888E+00  0.53009E-01
 0.1  0.45379E+00  0.54092E-01
 0.1  0.48869E+00  0.55285E-01
 0.1  0.52360E+00  0.56593E-01
 0.1  0.55851E+00  0.58022E-01
 0.1  0.59341E+00  0.59578E-01
 0.1  0.62832E+00  0.61268E-01
 0.1  0.66323E+00  0.63098E-01
 0.1  0.69813E+00  0.65076E-01
 0.1  0.73304E+00  0.67209E-01
 0.1  0.76794E+00  0.69502E-01
 0.1  0.80285E+00  0.71962E-01
 0.1  0.83776E+00  0.74595E-01
 0.1  0.87266E+00  0.77404E-01
 0.1  0.90757E+00  0.80393E-01
 0.1  0.94248E+00  0.83562E-01
 0.1  0.97738E+00  0.86907E-01
 0.1  0.10123E+01  0.90422E-01
 0.1  0.10472E+01  0.94096E-01
 0.1  0.10821E+01  0.97912E-01
 0.1  0.11170E+01  0.10185E+00
 0.1  0.11519E+01  0.10587E+00
 0.1  0.11868E+01  0.10993E+00
 0.1  0.12217E+01  0.11400E+00
 0.1  0.12566E+01  0.11800E+00
 0.1  0.12915E+01  0.12188E+00
 0.1  0.13265E+01  0.12556E+00
 0.1  0.13614E+01  0.12897E+00
 0.1  0.13963E+01  0.13202E+00
 0.1  0.14312E+01  0.13465E+00
 0.1  0.14661E+01  0.13677E+00
 0.1  0.15010E+01  0.13833E+00
 0.1  0.15359E+01  0.13929E+00
 0.1  0.15708E+01  0.13961E+00
 0.1  0.16057E+01  0.13929E+00
 0.1  0.16406E+01  0.13833E+00
 0.1  0.16755E+01  0.13677E+00
 0.1  0.17104E+01  0.13465E+00
 0.1  0.17453E+01  0.13202E+00
 0.1  0.17802E+01  0.12897E+00
 0.1  0.18151E+01  0.12556E+00
 0.1  0.18500E+01  0.12188E+00
 0.1  0.18850E+01  0.11800E+00
 0.1  0.19199E+01  0.11400E+00
 0.1  0.19548E+01  0.10993E+00
 0.1  0.19897E+01  0.10587E+00
 0.1  0.20246E+01  0.10185E+00
 0.1  0.20595E+01  0.97912E-01
 0.1  0.20944E+01  0.94096E-01
 0.1  0.21293E+01  0.90422E-01
 0.1  0.21642E+01  0.86907E-01
 0.1  0.21991E+01  0.83562E-01
 0.1  0.22340E+01  0.80393E-01
 0.1  0.22689E+01  0.77404E-01
 0.1  0.23038E+01  0.74595E-01
 0.1  0.23387E+01  0.71962E-01
 0.1  0.23736E+01  0.69502E-01
 0.1  0.24086E+01  0.67209E-01
 0.1  0.24435E+01  0.65076E-01
 0.1  0.24784E+01  0.63098E-01
 0.1  0.25133E+01  0.61268E-01
 0.1  0.25482E+01  0.59578E-01
 0.1  0.25831E+01  0.58022E-01
 0.1  0.26180E+01  0.56593E-01
 0.1  0.26529E+01  0.55285E-01
 0.1  0.26878E+01  0.54092E-01
 0.1  0.27227E+01  0.53009E-01
 0.1  0.27576E+01  0.52031E-01
 0.1  0.27925E+01  0.51152E-01
 0.1  0.28274E+01  0.50370E-01
 0.1  0.28623E+01  0.49680E-01
 0.1  0.28972E+01  0.49079E-01
 0.1  0.29322E+01  0.48563E-01
 0.1  0.29671E+01  0.48131E-01
 0.1  0.30020E+01  0.47781E-01
 0.1  0.30369E+01  0.47510E-01
 0.1  0.30718E+01  0.47317E-01
 0.1  0.31067E+01  0.47202E-01
 0.1  0.31416E+01  0.47164E-01

 0.2  0.34907E-01  0.94545E-01
 0.2  0.69813E-01  0.94775E-01
 0.2  0.10472E+00  0.95161E-01
 0.2  0.13963E+00  0.95704E-01
 0.2  0.17453E+00  0.96406E-01
 0.2  0.20944E+00  0.97271E-01
 0.2  0.24435E+00  0.98302E-01
 0.2  0.27925E+00  0.99506E-01
 0.2  0.31416E+00  0.10089E+00
 0.2  0.34907E+00  0.10245E+00
 0.2  0.38397E+00  0.10421E+00
 0.2  0.41888E+00  0.10617E+00
 0.2  0.45379E+00  0.10833E+00
 0.2  0.48869E+00  0.11072E+00
 0.2  0.52360E+00  0.11333E+00
 0.2  0.55851E+00  0.11618E+00
 0.2  0.59341E+00  0.11929E+00
 0.2  0.62832E+00  0.12266E+00
 0.2  0.66323E+00  0.12631E+00
 0.2  0.69813E+00  0.13024E+00
 0.2  0.73304E+00  0.13448E+00
 0.2  0.76794E+00  0.13903E+00
 0.2  0.80285E+00  0.14390E+00
 0.2  0.83776E+00  0.14910E+00
 0.2  0.87266E+00  0.15463E+00
 0.2  0.90757E+00  0.16050E+00
 0.2  0.94248E+00  0.16670E+00
 0.2  0.97738E+00  0.17322E+00
 0.2  0.10123E+01  0.18004E+00
 0.2  0.10472E+01  0.18712E+00
 0.2  0.10821E+01  0.19442E+00
 0.2  0.11170E+01  0.20190E+00
 0.2  0.11519E+01  0.20947E+00
 0.2  0.11868E+01  0.21706E+00
 0.2  0.12217E+01  0.22458E+00
 0.2  0.12566E+01  0.23190E+00
 0.2  0.12915E+01  0.23892E+00
 0.2  0.13265E+01  0.24550E+00
 0.2  0.13614E+01  0.25153E+00
 0.2  0.13963E+01  0.25687E+00
 0.2  0.14312E+01  0.26142E+00
 0.2  0.14661E+01  0.26507E+00
 0.2  0.15010E+01  0.26775E+00
 0.2  0.15359E+01  0.26937E+00
 0.2  0.15708E+01  0.26992E+00
 0.2  0.16057E+01  0.26937E+00
 0.2  0.16406E+01  0.26775E+00
 0.2  0.16755E+01  0.26507E+00
 0.2  0.17104E+01  0.26142E+00
 0.2  0.17453E+01  0.25687E+00
 0.2  0.17802E+01  0.25153E+00
 0.2  0.18151E+01  0.24550E+00
 0.2  0.18500E+01  0.23892E+00
 0.2  0.18850E+01  0.23190E+00
 0.2  0.19199E+01  0.22458E+00
 0.2  0.19548E+01  0.21706E+00
 0.2  0.19897E+01  0.20947E+00
 0.2  0.20246E+01  0.20190E+00
 0.2  0.20595E+01  0.19442E+00
 0.2  0.20944E+01  0.18712E+00
 0.2  0.21293E+01  0.18004E+00
 0.2  0.21642E+01  0.17322E+00
 0.2  0.21991E+01  0.16670E+00
 0.2  0.22340E+01  0.16050E+00
 0.2  0.22689E+01  0.15463E+00
 0.2  0.23038E+01  0.14910E+00
 0.2  0.23387E+01  0.14390E+00
 0.2  0.23736E+01  0.13903E+00
 0.2  0.24086E+01  0.13448E+00
 0.2  0.24435E+01  0.13024E+00
 0.2  0.24784E+01  0.12631E+00
 0.2  0.25133E+01  0.12266E+00
 0.2  0.25482E+01  0.11929E+00
 0.2  0.25831E+01  0.11618E+00
 0.2  0.26180E+01  0.11333E+00
 0.2  0.26529E+01  0.11072E+00
 0.2  0.26878E+01  0.10833E+00
 0.2  0.27227E+01  0.10617E+00
 0.2  0.27576E+01  0.10421E+00
 0.2  0.27925E+01  0.10245E+00
 0.2  0.28274E+01  0.10089E+00
 0.2  0.28623E+01  0.99506E-01
 0.2  0.28972E+01  0.98302E-01
 0.2  0.29322E+01  0.97271E-01
 0.2  0.29671E+01  0.96406E-01
 0.2  0.30020E+01  0.95704E-01
 0.2  0.30369E+01  0.95161E-01
 0.2  0.30718E+01  0.94775E-01
 0.2  0.31067E+01  0.94545E-01
 0.2  0.31416E+01  0.94468E-01

 0.3  0.34907E-01  0.14217E+00
 0.3  0.69813E-01  0.14252E+00
 0.3  0.10472E+00  0.14310E+00
 0.3  0.13963E+00  0.14391E+00
 0.3  0.17453E+00  0.14497E+00
 0.3  0.20944E+00  0.14627E+00
 0.3  0.24435E+00  0.14782E+00
 0.3  0.27925E+00  0.14963E+00
 0.3  0.31416E+00  0.15170E+00
 0.3  0.34907E+00  0.15405E+00
 0.3  0.38397E+00  0.15669E+00
 0.3  0.41888E+00  0.15963E+00
 0.3  0.45379E+00  0.16288E+00
 0.3  0.48869E+00  0.16645E+00
 0.3  0.52360E+00  0.17036E+00
 0.3  0.55851E+00  0.17463E+00
 0.3  0.59341E+00  0.17927E+00
 0.3  0.62832E+00  0.18430E+00
 0.3  0.66323E+00  0.18973E+00
 0.3  0.69813E+00  0.19558E+00
 0.3  0.73304E+00  0.20187E+00
 0.3  0.76794E+00  0.20860E+00
 0.3  0.80285E+00  0.21578E+00
 0.3  0.83776E+00  0.22342E+00
 0.3  0.87266E+00  0.23152E+00
 0.3  0.90757E+00  0.24007E+00
 0.3  0.94248E+00  0.24904E+00
 0.3  0.97738E+00  0.25841E+00
 0.3  0.10123E+01  0.26812E+00
 0.3  0.10472E+01  0.27813E+00
 0.3  0.10821E+01  0.28836E+00
 0.3  0.11170E+01  0.29871E+00
 0.3  0.11519E+01  0.30908E+00
 0.3  0.11868E+01  0.31934E+00
 0.3  0.12217E+01  0.32936E+00
 0.3  0.12566E+01  0.33899E+00
 0.3  0.12915E+01  0.34810E+00
 0.3  0.13265E+01  0.35653E+00
 0.3  0.13614E+01  0.36414E+00
 0.3  0.13963E+01  0.37082E+00
 0.3  0.14312E+01  0.37645E+00
 0.3  0.14661E+01  0.38093E+00
 0.3  0.15010E+01  0.38418E+00
 0.3  0.15359E+01  0.38616E+00
 0.3  0.15708E+01  0.38682E+00
 0.3  0.16057E+01  0.38616E+00
 0.3  0.16406E+01  0.38418E+00
 0.3  0.16755E+01  0.38093E+00
 0.3  0.17104E+01  0.37645E+00
 0.3  0.17453E+01  0.37082E+00
 0.3  0.17802E+01  0.36414E+00
 0.3  0.18151E+01  0.35653E+00
 0.3  0.18500E+01  0.34810E+00
 0.3  0.18850E+01  0.33899E+00
 0.3  0.19199E+01  0.32936E+00
 0.3  0.19548E+01  0.31934E+00
 0.3  0.19897E+01  0.30908E+00
 0.3  0.20246E+01  0.29871E+00
 0.3  0.20595E+01  0.28836E+00
 0.3  0.20944E+01  0.27813E+00
 0.3  0.21293E+01  0.26812E+00
 0.3  0.21642E+01  0.25841E+00
 0.3  0.21991E+01  0.24904E+00
 0.3  0.22340E+01  0.24007E+00
 0.3  0.22689E+01  0.23152E+00
 0.3  0.23038E+01  0.22342E+00
 0.3  0.23387E+01  0.21578E+00
 0.3  0.23736E+01  0.20860E+00
 0.3  0.24086E+01  0.20187E+00
 0.3  0.24435E+01  0.19558E+00
 0.3  0.24784E+01  0.18973E+00
 0.3  0.25133E+01  0.18430E+00
 0.3  0.25482E+01  0.17927E+00
 0.3  0.25831E+01  0.17463E+00
 0.3  0.26180E+01  0.17036E+00
 0.3  0.26529E+01  0.16645E+00
 0.3  0.26878E+01  0.16288E+00
 0.3  0.27227E+01  0.15963E+00
 0.3  0.27576E+01  0.15669E+00
 0.3  0.27925E+01  0.15405E+00
 0.3  0.28274E+01  0.15170E+00
 0.3  0.28623E+01  0.14963E+00
 0.3  0.28972E+01  0.14782E+00
 0.3  0.29322E+01  0.14627E+00
 0.3  0.29671E+01  0.14497E+00
 0.3  0.30020E+01  0.14391E+00
 0.3  0.30369E+01  0.14310E+00
 0.3  0.30718E+01  0.14252E+00
