 0.00  0.34907E-01  0.00000E+00
 0.00  0.69813E-01  0.00000E+00
 0.00  0.10472E+00  0.00000E+00
 0.00  0.13963E+00  0.00000E+00
 0.00  0.17453E+00  0.00000E+00
 0.00  0.20944E+00  0.00000E+00
 0.00  0.24435E+00  0.00000E+00
 0.00  0.27925E+00  0.00000E+00
 0.00  0.31416E+00  0.00000E+00
 0.00  0.34907E+00  0.00000E+00
 0.00  0.38397E+00  0.00000E+00
 0.00  0.41888E+00  0.00000E+00
 0.00  0.45379E+00  0.00000E+00
 0.00  0.48869E+00  0.00000E+00
 0.00  0.52360E+00  0.00000E+00
 0.00  0.55851E+00  0.00000E+00
 0.00  0.59341E+00  0.00000E+00
 0.00  0.62832E+00  0.00000E+00
 0.00  0.66323E+00  0.00000E+00
 0.00  0.69813E+00  0.00000E+00
 0.00  0.73304E+00  0.00000E+00
 0.00  0.76794E+00  0.00000E+00
 0.00  0.80285E+00  0.00000E+00
 0.00  0.83776E+00  0.00000E+00
 0.00  0.87266E+00  0.00000E+00
 0.00  0.90757E+00  0.00000E+00
 0.00  0.94248E+00  0.00000E+00
 0.00  0.97738E+00  0.00000E+00
 0.00  0.10123E+01  0.00000E+00
 0.00  0.10472E+01  0.00000E+00
 0.00  0.10821E+01  0.00000E+00
 0.00  0.11170E+01  0.00000E+00
 0.00  0.11519E+01  0.00000E+00
 0.00  0.11868E+01  0.00000E+00
 0.00  0.12217E+01  0.00000E+00
 0.00  0.12566E+01  0.00000E+00
 0.00  0.12915E+01  0.00000E+00
 0.00  0.13265E+01  0.00000E+00
 0.00  0.13614E+01  0.00000E+00
 0.00  0.13963E+01  0.00000E+00
 0.00  0.14312E+01  0.00000E+00
 0.00  0.14661E+01  0.00000E+00
 0.00  0.15010E+01  0.00000E+00
 0.00  0.15359E+01  0.00000E+00
 0.00  0.15708E+01  0.00000E+00
 0.00  0.16057E+01  0.00000E+00
 0.00  0.16406E+01  0.00000E+00
